#id_star,coord1,coord2,ra,dec,star_distance,age,U,V,W,rV,pmra,pmdec,met,component,ebv,Z,log_age,M_ini,M_act,log_L,log_T,log_g,m_bol,mag_u,mag_g,mag_r,mag_i,mag_z,int_IMF,stage,mag_u_corr,mag_g_corr,mag_r_corr,mag_i_corr,mag_z_corr
70,113.71302238042288,-22.202082533161175,1.6356,39.8586,19932.8046,10.0175,174.1796,-74.9571,-4.2944,-126.7714,1.9783,0.3388,-1.8955,1,0.099,1.96E-4,10.0,0.7361255743542606,0.7357120288257394,-0.05119478504091878,3.795835212491154,4.491319385314025,4.897978295134916,5.9814929169615425,5.2155969265701225,4.936151644482549,4.857394333569234,4.855567682916868,3.0418571321661396,1.0,23.456456669892898,21.760053496633187,21.4509973445424,21.513978560803096,21.314364363623955
71,113.68453212432686,-22.14518893667431,1.5879,39.9095,19935.6659,9.9489,149.6114,-67.4164,6.8056,-115.4146,1.6943,0.3844,-1.6211,1,0.099,3.9E-4,9.9956,0.8460429355023484,0.8442444983254045,0.9163875348848911,3.7404864080380578,3.3620758965975033,2.479053411950475,3.924922341617467,2.9399433784585662,2.4841424086012838,2.323875418648856,2.260608428696429,3.0907019673377665,3.0,20.45852434645827,19.396716773979406,18.971811359439776,18.835385876390696,18.795004656973887
72,113.59755591731025,-22.162080922097733,1.4889,39.8778,19840.54,9.8961,148.2376,-84.5482,14.5332,-132.1935,1.7581,0.4101,-1.7549,1,0.099,2.46E-4,9.9956,0.7435591496619206,0.7431245534771445,-0.027909455042283118,3.7971114435595763,4.477415116955356,4.839656693212709,5.923172252060797,5.150043362348775,4.874995581072682,4.799737801648638,4.80007668950861,3.0455918772550183,1.0,22.560533142926637,21.572484525095405,21.345469128162524,21.270936145296083,21.17270080172481
73,113.66173711489824,-22.239630680468213,1.584,39.8128,20072.1155,9.935,172.8567,-97.2971,-15.2685,-140.9219,2.0799,0.166,-1.7657,1,0.099,2.46E-4,9.9956,0.8204564525612031,0.8193587755903987,0.4834874572674993,3.8253601194545954,4.121272363550608,3.561031356831252,4.6214301622853,3.7814316554677396,3.6028319541042277,3.5764316554677396,3.609831954104228,3.0805023763017028,1.0,21.086941240838676,20.286340178370125,20.145126665915665,20.08673828951857,19.9469296023655
74,113.69416166522906,-22.109730093743718,1.5906,39.946,19984.6678,9.9596,138.8892,-65.7571,-0.9017,-107.1558,1.5976,0.2778,-1.8039,1,0.099,2.46E-4,10.0,0.6952366563542498,0.6949244335571307,-0.2502390220956575,3.7756734419893716,4.5848327547236485,5.395653681293174,6.583123227670497,5.766163950265716,5.400204672860934,5.286143412320632,5.2610821517803315,3.0198339569323154,1.0,23.20787958637868,22.33115935413884,22.041763762275398,22.114174794139213,22.078180184104703
76,113.81611019494564,-22.228966942063124,1.7642,39.8499,19859.8926,9.9724,135.6301,-71.3713,-13.9901,-105.846,1.6293,0.123,-1.8829,1,0.099,1.96E-4,10.0,0.7787931251457528,0.7781518088889164,0.18881434175456455,3.814419864385977,4.3497358522805865,4.297714145613589,5.346489985379663,4.563593344443961,4.345714145613589,4.298386626315365,4.317834946783216,3.0624285858226794,1.0,21.899362507316418,21.088758561024186,20.808800006545237,20.752555484112584,20.99289937217692
78,113.73301627372841,-22.18476737997634,1.6551,39.8791,19946.8987,9.9293,176.1926,-123.0214,-13.1712,-164.9708,2.245,0.125,-1.8853,1,0.099,1.96E-4,9.9956,0.8089276013425614,0.8079277463709423,0.3999093142934455,3.8260061194382557,4.2015602605327,3.7707267142663863,4.819632833704643,3.9971022365133626,3.8187267142663863,3.79158589342377,3.825445072581154,3.075692916415017,1.0,21.06879846392152,20.4978402548065,20.305448651923697,20.256915242947255,20.421913255526306
79,113.63733815094066,-22.123763441383524,1.5267,39.9224,20088.3132,10.0034,164.5125,-115.6456,-15.2817,-153.4917,2.0899,0.0884,-1.8522,1,0.099,1.96E-4,10.0,0.7806486101671798,0.7800005629858877,0.2007825919612732,3.815222612875451,4.34200027592747,4.267793520096817,5.3160828456268465,4.531240147746964,4.315793520096817,4.269925543506728,4.290346892446669,3.0632777185794184,1.0,21.976972643904457,20.98822825138205,20.800058521919855,20.85681472919785,21.06182956263867
80,113.73081678256011,-22.18657353958971,1.6529,39.8769,20097.5579,9.9289,175.3763,-98.8639,12.2015,-153.7639,2.0583,0.4307,-1.8939,1,0.099,1.96E-4,9.9956,0.6660463842491624,0.6658210087730887,-0.37248608245118014,3.762226924562006,4.634619226313982,5.701064466654335,6.966643154369369,6.111750852617394,5.702530147356183,5.566652635076501,5.525912399989431,3.0024941557161218,1.0,22.84830263496248,22.463756896111096,22.25335940880186,22.101052746209405,22.6465902609426
82,113.72682454007428,-22.14128757207375,1.6371,39.9207,20073.5515,9.9171,164.1962,-86.4616,-3.1753,-133.3163,1.9264,0.2816,-1.807,1,0.099,2.46E-4,9.9956,0.743799607652667,0.7433632629798699,-0.02669227292442592,3.7972130723577666,4.476743894195217,4.836607829267009,5.919745234447412,5.146710883152312,4.872064890148132,4.79699618755793,4.797453248439054,3.0457118954297218,1.0,22.663290781817043,21.67829216813777,21.283118057835793,21.34092088647908,21.438128975382007
83,113.79877512868991,-22.238036989868526,1.7459,39.8381,19978.1382,9.9181,169.8943,-98.171,7.0755,-149.2774,2.0268,0.3652,-1.7936,1,0.099,2.46E-4,9.9956,0.7855596384368224,0.7848664454901214,0.21010670322285654,3.8148641359349287,4.334108255724851,4.244686487232191,5.2972475437601965,4.504743694501541,4.2884994683895235,4.242564374176183,4.263629279962842,3.0654950268152357,1.0,21.80904649340017,20.99722904539603,20.79805826427019,20.748131687592355,20.55651483277707
84,113.59708082978852,-22.20361974188166,1.4986,39.8369,19967.2114,9.9474,149.2651,-100.0217,3.2555,-141.4121,1.8522,0.259,-2.0062,1,0.099,1.55E-4,9.9956,0.7962126428059598,0.7953976412076852,0.30790551504283403,3.8226414950212093,4.273228803919156,4.000486212392915,5.043925248939534,4.242534883473344,4.052486212392915,4.01868139512601,4.047559468219248,3.070215884882293,1.0,21.471085058650942,20.804313168927383,20.51315860746541,20.549438527831622,20.605272999403514
85,113.61211641317998,-22.23776897051831,1.5248,39.806,19996.6383,10.04,170.954,-115.4153,-13.5973,-156.1222,2.1545,0.1269,-1.7564,1,0.099,2.46E-4,10.0,0.7108363135579153,0.7104530207981431,-0.18011860099408217,3.7829862016503384,4.553710844240706,5.220613683733094,6.367413950489848,5.57075757544762,5.234419858707757,5.132982275346271,5.116275966993232,3.0285116917706505,1.0,23.144816503602655,21.924286960290676,21.672476755007214,21.892051533707257,21.256780111056674
86,113.71986134353241,-22.18095967185729,1.6385,39.8805,20077.2017,10.0139,173.4305,-85.308,0.6603,-137.1731,1.9981,0.3524,-1.9432,1,0.099,1.96E-4,10.0,0.7807538256450823,0.7801053967859943,0.20146125287775296,3.815268132814971,4.34156162923755,4.266096867805618,5.3143586054935135,4.5294055562450986,4.314096867805618,4.268311654741929,4.288788179366136,3.0633258687438074,1.0,21.70221431534598,21.025708612885015,20.85738935767226,20.833106624175468,20.736156112290065
89,113.70748590937984,-22.20556836595385,1.6299,39.8542,19978.7266,10.0284,170.7819,-122.4843,-25.6881,-157.6951,2.2118,-0.0118,-1.7122,1,0.099,3.1E-4,10.0,0.8478351598747071,0.8394261650058601,2.153024379029816,3.69512150498242,1.9415616408998642,-0.6121398007032017,1.350168449589799,0.06769891192864858,-0.5541935631592516,-0.7921398007032018,-0.9157706257325018,3.0913926483444465,3.0,17.825741490874282,16.583521772987247,15.950594548371924,15.698480444665384,15.57589247440025
91,113.75062534558515,-22.168649992178988,1.672,39.8979,19867.6546,9.9918,116.3467,-72.5416,-13.0773,-99.9504,1.4541,0.0648,-1.8892,1,0.099,1.96E-4,10.0,0.8290288467249737,0.8276450452324966,0.6490500270919122,3.813172735232775,3.911615404188003,3.1472769000027863,4.240158836048812,3.3905509651185466,3.182708383723846,3.138787093026495,3.15804218953835,3.083992509463324,2.0,20.844864738805764,19.891435040494788,19.649902221982423,19.666299376657978,19.76793259658083
92,113.70664310721865,-22.087303808720478,1.6,39.9702,20047.194,10.0497,177.3407,-114.5974,2.9949,-164.4209,2.1738,0.3083,-1.785,1,0.099,2.46E-4,10.0,0.7757010561785707,0.7750202796901685,0.1560294691706739,3.8110735335121912,4.367545989419944,4.379868696466855,5.435445002531461,4.6511365698089895,4.4227534352539335,4.370061867976405,4.38660082312472,3.0610146871072446,1.0,21.988348415156434,21.25519375307033,20.949426721957664,20.8919769552332,21.168995337332845
94,113.69411299405117,-22.289794680240668,1.6346,39.7692,19886.6275,9.9719,154.1108,-58.0439,0.623,-106.7181,1.706,0.3666,-1.8922,1,0.099,1.96E-4,10.0,0.6676386651296446,0.6674122818115874,-0.36304343384640575,3.7632423865420255,4.630547338628417,5.67791732152471,6.9359031419131405,6.08501767062617,5.679662304069637,5.545112129518907,5.5053270073333955,3.0034849855062964,1.0,23.246583894639812,22.45440096642162,22.29928012770529,22.151943484503136,22.478113461637268
95,113.61426086585415,-22.236436990242957,1.527,39.8077,20089.7925,10.0078,154.9912,-81.5984,-2.387,-125.7706,1.8153,0.2735,-1.8296,1,0.099,2.46E-4,10.0,0.6534777548506192,0.653318040872398,-0.42981813784176487,3.754322362166169,4.652371456276962,5.844552756676618,7.179773859347265,6.277811549456055,5.84058240496544,5.691967832720133,5.643205019030714,2.994606452525081,1.0,24.0719737583335,22.690767136747745,22.353662432242757,22.29990807618457,22.553196279194253
96,113.71956539027713,-22.099783209043725,1.6184,39.9602,19927.3372,9.9881,148.0935,-88.8039,-25.5556,-120.9098,1.8444,0.0075,-1.776,1,0.099,2.46E-4,10.0,0.7883990216629813,0.7876522942907841,0.23939932316324417,3.816299578766534,4.312111749550488,4.171885060528012,5.2244185342725,4.42668632422841,4.215351586783523,4.17168421806108,4.194550323083125,3.0667634704119995,1.0,21.88858071680875,20.892997491518585,20.734025739959925,20.578521106542492,20.64523622308577
98,113.68373795920876,-22.236114969464754,1.6092,39.8201,20057.6256,10.0723,177.5112,-100.6559,-8.2521,-148.2018,2.1276,0.239,-1.9291,1,0.099,1.96E-4,10.0043,0.8170447852735364,0.8158739658687175,0.5120651810433622,3.8255518123750165,4.091745437319189,3.489781023938472,4.550349680625914,3.710453305375947,3.5343328363134883,3.507884648688505,3.54121236725103,3.079094038711748,1.0,21.037438585900603,20.232318684704772,20.027433343848134,20.018629110969496,20.136574051991936
99,113.70740024470913,-22.194464847298917,1.6271,39.8651,19756.0919,10.0213,160.0581,-99.2445,-12.6337,-138.9499,1.9989,0.1441,-1.7857,1,0.099,2.46E-4,10.0,0.7484364846180135,0.7479395953601664,0.002444956098944953,3.7994456367639406,4.459281213919501,4.763637609752638,5.839154391429789,5.0671476787589285,4.801630897081777,4.7306241844109165,4.7336174717400565,3.048028097825614,1.0,22.1902199459945,21.478018668951094,21.262434703986095,21.19033142179984,21.512468820793632
100,113.68410327339969,-22.152538431986084,1.5892,39.9022,19958.7713,10.0271,155.8149,-85.6591,-10.3507,-126.7206,1.8694,0.1891,-1.7032,1,0.099,3.1E-4,10.0,0.7279909173022927,0.727633133405801,-0.10859847566163627,3.789044150809971,4.516602683306911,5.041447911892138,6.1626133759379105,5.371192703081351,5.061123793559484,4.972896229750737,4.964475556894176,3.0376635552955067,1.0,22.703006903943376,21.861078483793154,21.522229812168675,21.528802289812756,21.666187982438288
102,113.79781835957337,-22.228101009302133,1.7424,39.8477,19811.0047,9.9769,143.8474,-89.9042,-3.866,-128.4148,1.7818,0.1973,-1.7206,1,0.099,3.1E-4,10.0,0.7725662342887524,0.7719565912339584,0.12478021318297347,3.8077233022728065,4.383564953310958,4.457947802594508,5.522914513633356,4.734881224672205,4.494761118178969,4.437794407140122,4.451421038309043,3.0595606007693754,1.0,22.09566593919854,21.235574772615358,20.950682870020728,20.881219093658586,21.093723484279778
103,113.73802284881174,-22.24499894783289,1.6756,39.8208,20034.1703,9.9521,169.4523,-114.3989,-17.6671,-153.3751,2.14,0.0819,-1.7625,1,0.099,2.46E-4,10.0,0.7571093722852756,0.756590388613856,0.04859981532882533,3.803138737977367,4.432906787217131,4.648461485148587,5.716396921852976,4.942020546322568,4.688305579031189,4.6233701423268005,4.630746517857208,3.052254097174918,1.0,22.7464474632834,21.426527621769416,21.219810931047494,21.156863470393752,21.29355697851506
104,113.68256705719574,-22.23063471824806,1.6065,39.8253,19680.4661,10.0233,163.5851,-107.3176,3.8259,-153.245,2.0485,0.2945,-1.873,1,0.099,1.96E-4,10.0,0.7557260432688354,0.7551924501206236,0.05144692565364929,3.8043385250537916,4.433938024629979,4.641305748353652,5.702459498272149,4.935151748223248,4.685844248386252,4.621690498467754,4.6305367485492575,3.0515853574015375,1.0,22.11221865652547,21.4617684558784,21.166275552620263,21.236184100984026,20.840507796446865
105,113.75172460864636,-22.272157811333123,1.6984,39.7964,19926.7211,10.0102,138.4106,-80.1864,-16.8899,-113.1066,1.6975,0.0804,-1.8966,1,0.099,1.96E-4,10.0,0.7823244840787541,0.7816672422537743,0.21187692920777954,3.815936870391686,4.334700924221052,4.240088844137352,5.287964175510149,4.501278498060532,4.288151178450954,4.2435251843325625,4.264836855900571,3.064039261774843,1.0,22.06543216672009,20.967747041572338,20.754378200830587,20.668325569755865,20.38910332166654
106,113.58071870730939,-22.22535717716399,1.4846,39.8127,19946.7939,9.8727,122.0022,-61.7828,-1.9846,-96.8459,1.4273,0.2233,-1.7578,1,0.099,2.46E-4,9.9956,0.7275418536487448,0.727134147329384,-0.10638681253644545,3.790292098808155,4.518974156157867,5.036428531120401,6.1455065373003395,5.365083034872507,5.062120529354705,4.974697026926872,4.967427525381888,3.0374327230393154,1.0,22.28233547739933,21.860582112724593,21.65391848744516,21.58193942572007,20.857485044215853
107,113.60858086207746,-22.12219709023013,1.4922,39.9189,19943.6179,9.9728,140.9147,-87.3793,1.9096,-127.1706,1.7186,0.2538,-1.7525,1,0.099,2.46E-4,10.0,0.7001120957744333,0.6998083953192735,-0.22879971391104503,3.7780500286088956,4.5759832093614525,5.341749284777612,6.515499141733136,5.706582522747961,5.348749284777612,5.237916046807264,5.215916046807264,3.0226007892680133,1.0,23.141848055591396,22.11293599240596,21.714719648645104,21.878209868558876,22.20166454354903
108,113.78775181734169,-22.22270919813168,1.7291,39.8512,19831.3229,10.0447,130.1302,-46.1762,-9.2871,-84.1915,1.4489,0.2218,-1.7427,1,0.099,3.1E-4,10.0,0.6150501173767448,0.6148908696918043,-0.5960989443304238,3.7310142232970818,4.699054257544661,6.260143980652529,7.833107102822854,6.778166806423019,6.255610178917222,6.071918344470203,5.995692708287876,2.9684169964120053,1.0,24.18097336304905,23.38275487505664,22.419606872160205,22.564000692175743,22.457958772584295
109,113.72657589893633,-22.234368021783688,1.6595,39.8292,19968.349,10.0361,157.1858,-109.799,-2.6605,-150.5819,1.9843,0.1982,-1.8127,1,0.099,2.46E-4,10.0,0.8108496850896983,0.8098858252410776,0.4122635935486105,3.8239583428643606,4.181988426664461,3.739214789236656,4.794729511938469,3.9671755286984887,3.782709881669385,3.7527295119384685,3.7847393270730105,3.076498140151444,1.0,21.28432201588551,20.45324022789561,20.25348805114123,20.255360406453974,19.99556377904863
111,113.64974553237253,-22.18516482374766,1.5565,39.8642,20037.3441,10.1097,130.3319,-76.7471,-10.7749,-109.4397,1.5859,0.1236,-1.7746,1,0.099,2.46E-4,10.0043,0.6706262513702781,0.6703569228480282,-0.3542751917829332,3.763531944157243,4.62471441587523,5.655877531257646,6.91966457020936,6.059426774465165,5.653119324056393,5.520672564318465,5.482156149915959,3.0053079946874774,1.0,23.449488625652588,22.507528355451484,22.145782481972166,22.15153843469445,21.932699664771608
112,113.60714201713567,-22.225126645943625,1.5158,39.8175,19987.7207,10.1074,129.2203,-95.547,-7.588,-126.0795,1.6644,0.0987,-1.8389,1,0.099,2.46E-4,10.0043,0.7644726818968883,0.7639145099044319,0.096635801226294,3.806565571938351,4.402759950638029,4.5281991815721705,5.590282351433522,4.811901305640009,4.569044443020549,4.509806534607575,4.521187580401088,3.055771050442077,1.0,21.835544724621847,21.426893451879472,21.052903603270703,21.002937506468747,21.022059945738715
113,113.72662806655894,-22.15511342234975,1.6403,39.9071,19805.4237,9.9709,148.0001,-80.0262,-11.3187,-118.7388,1.7857,0.1693,-1.7953,1,0.099,2.46E-4,10.0,0.8332403736339723,0.8317976029098768,0.6875484625623519,3.7994431251900336,3.8202228396527205,3.051556986970884,4.180658751140201,3.3255210306190364,3.0759941194356095,3.010730663843896,3.0146049287733474,3.085679607611419,2.0,20.69664265539554,19.800036821142402,19.52303555354747,19.487239360674838,19.450951531442087
114,113.70615306570114,-22.199876262039627,1.6269,39.8596,19933.9183,10.019,136.0042,-88.5382,-15.007,-120.0143,1.7116,0.0684,-1.808,1,0.099,2.46E-4,10.0,0.7685132966770671,0.7679000617384819,0.1126380233003959,3.8079741445214568,4.394770352176392,4.48792847479245,5.54769314435805,4.768410747836768,4.52997554087933,4.472257937400612,4.4854462017481325,3.0576794178608617,1.0,22.27952391225571,21.32157635725287,20.955877156392237,20.9099085469373,21.0832684152148
115,113.66921536430827,-22.214197101128555,1.5866,39.8391,19898.7309,10.0915,131.7861,-61.7174,-2.4004,-100.4021,1.522,0.2517,-1.8159,1,0.099,2.46E-4,10.0043,0.7380912658095001,0.7376627758073746,-0.04521987805341274,3.7953316768288823,4.484444273967382,4.883049695133532,5.973055473637431,5.198054317936651,4.915714435632232,4.837378020430153,4.836042760928853,3.042842406985503,1.0,22.2464645683334,21.56507421669311,21.416993324514145,21.372773842750245,22.151164664816392
117,113.72568001583821,-22.19386321564512,1.6486,39.8689,20001.1282,9.9908,121.7111,-58.7977,-33.3535,-82.5844,1.4641,-0.0734,-1.7685,1,0.099,2.46E-4,10.0,0.7678929131998605,0.7672854167430059,0.10897955772584592,3.807708355067325,4.397028688976876,4.497062281896687,5.557218748854912,4.778308158545326,4.53901757705148,4.480883462515858,4.49377170040284,3.0573892031029843,1.0,22.237239527606754,21.24608738421268,21.10412324123211,20.962499310297094,21.093515162521044
118,113.65942469683807,-22.146136472234975,1.5584,39.9042,19937.8688,10.01,152.7469,-133.8154,-0.4053,-170.1477,2.058,0.1408,-1.8249,1,0.099,2.46E-4,10.0,0.6901626647264147,0.6898589689967611,-0.27245692117950243,3.7731710504859706,4.593842285212233,5.451265792762605,6.6535069619460625,5.828133356982031,5.453759752018001,5.336072949535985,5.307892187798574,3.016920333254594,1.0,23.25664582392288,22.30417199026809,22.086456339974458,21.70904198450279,22.32136236368978
119,113.59409834416164,-22.174191152104793,1.4878,39.8653,19994.1494,10.0525,135.622,-80.0418,1.1115,-118.6137,1.6316,0.2479,-1.6916,1,0.099,3.1E-4,10.0043,0.8457907971326062,0.8305659627444358,2.5533031796359187,3.6746017143122027,1.4544564478084405,-1.6130079490897962,0.7396939136884095,-0.7773272039785138,-1.5089696883008474,-1.789573911834232,-1.9453100608564886,3.0906045630508108,3.0,17.268820865359665,15.740181627359533,15.01200976967911,14.753484933811816,14.537383207854363
121,113.65822864247173,-22.16746649011038,1.5622,39.8831,20039.3755,10.1178,164.1554,-96.6367,-2.2437,-142.1291,1.9763,0.2641,-1.8848,1,0.099,1.96E-4,10.0043,0.8162581740902152,0.8151016348872108,0.5028170126237811,3.82594787954502,4.102221413965781,3.5129509533836747,4.572133374976104,3.733029134066145,3.5578988329286947,3.531846712473715,3.565768531791245,3.078768631905209,1.0,21.03139657928621,20.224662901157075,20.103017746909295,20.074650687168866,20.01990202795747
123,113.70518863392577,-22.105209791869076,1.6026,39.9524,20188.1266,9.9697,127.4392,-78.061,1.2798,-114.171,1.5322,0.2234,-1.7154,1,0.099,3.1E-4,10.0,0.7679093601117823,0.7673407470828812,0.097479202341207,3.8058169779512,4.400636629697716,4.526301994146983,5.594147282732382,4.808630304781182,4.562181238634783,4.502335950049384,4.513732172488384,3.0573923696735155,1.0,22.53290892694621,21.39183655559163,21.084460600135486,20.91477118706207,20.899154818488345
124,113.76584445057426,-22.232650281055975,1.7056,39.8377,19927.5318,9.9963,145.0915,-96.3043,-12.1348,-131.1184,1.8288,0.1034,-1.6868,1,0.099,3.1E-4,10.0,0.7896681457774515,0.7889070719668266,0.23318961129353627,3.8145213068676154,4.311929098397464,4.187025971766159,5.245518362170583,4.443457485405967,4.22602597176616,4.18007162933962,4.201594458126351,3.0673285813660294,1.0,21.9961448693367,20.899139030898578,20.65924441271947,20.714890046422962,20.458579815458112
125,113.66442334785403,-22.183355623583008,1.5734,39.8686,20040.0282,9.9917,162.2707,-68.8783,-22.0694,-110.3951,1.8615,0.1449,-1.7847,1,0.099,2.46E-4,10.0,0.7441797408463693,0.7436980874782001,-0.019477078700266853,3.7976496808075506,4.471497456991992,4.818509575773484,5.900522317142494,5.126987284959959,4.854171995317147,4.7800318665870085,4.7806942861306725,3.0459051605474388,1.0,22.34352716304083,21.6251573083654,21.42149334911083,21.301646019128587,21.253826172326583
127,113.69529349113681,-22.174179978119007,1.6078,39.8829,19985.0782,9.8625,142.0916,-74.2236,18.2737,-122.7158,1.6329,0.4488,-1.8417,1,0.099,2.46E-4,9.9956,0.6495922255838505,0.6493866353063698,-0.448422352890126,3.752070352947983,4.659228188219639,5.891133646936302,7.245200470404454,6.331822588092352,5.886363293988319,5.734903999884286,5.682674352832269,2.992103643669033,1.0,24.45672645524412,22.80671812268448,22.368713642978943,22.276442518780897,22.380358834577997
128,113.64769816771104,-22.13989472746696,1.5429,39.9083,20032.3579,10.038,152.696,-125.7099,0.179,-163.4628,2.0075,0.1684,-1.8589,1,0.099,1.96E-4,10.0,0.6882967878867677,0.6880430708069313,-0.2734516147951646,3.7737951274713875,4.596146277646379,5.453379036987911,6.645223796234889,5.832773257969834,5.4607382437800815,5.343041133289121,5.314344022798159,3.015833269858929,1.0,23.702381546473404,22.091002932347916,22.01382437210905,21.942097620310165,22.034869733085095
132,113.7703475991485,-22.265086438594345,1.7188,39.8066,20072.6249,10.011,164.828,-57.9734,4.6052,-112.3285,1.7811,0.4358,-1.6376,1,0.099,3.9E-4,10.0,0.6483788346043468,0.6481707627258854,-0.46417900182403965,3.7483948681810473,4.659481803183591,5.930197504560099,7.337343690930672,6.377912900016956,5.917197504560098,5.762387240922195,5.707482109103241,2.9913149455363754,1.0,24.67212672783633,22.66595241024921,22.202674780317174,22.202521549734325,21.87012916148247
133,113.74729432630735,-22.175467136323316,1.6697,39.8907,20103.8249,9.9502,150.6014,-59.0507,-1.5215,-105.6403,1.6643,0.3267,-1.7652,1,0.099,2.46E-4,10.0,0.7412547239954375,0.7407861828473288,-0.03432490924381812,3.7964099590340115,4.4796853868451345,4.855701228979661,5.942038581186599,5.167926934225673,4.889922111577349,4.813475523733649,4.812696406331336,3.0444372636568686,1.0,22.613448959326952,21.744831407864687,21.443644378998336,21.313357314684705,21.18795866867422
134,113.68068516731124,-22.2496912347723,1.6089,39.8062,20116.4766,10.1359,166.9192,-67.5476,-11.8089,-114.8322,1.8718,0.2609,-1.7942,1,0.099,2.46E-4,10.0043,0.8429878966855097,0.8369779362445118,2.0050707770055376,3.7030416387189002,2.1199477353664054,-0.2429821019025642,1.589782998536489,0.38942002328037467,-0.19376146434768254,-0.41772231442085805,-0.5312027394574459,3.0895177806820406,3.0,18.115985523254874,16.905212947738935,16.33021083792358,16.104656662115755,15.995714563884906
135,113.66607577978964,-22.25632792760808,1.5932,39.7972,19943.2373,9.9846,149.8296,-80.2521,-13.7791,-118.4697,1.7957,0.1508,-1.853,1,0.099,1.96E-4,10.0,0.8290161381769621,0.8276322601760154,0.6488192231775413,3.813217819379314,3.9120218344045625,3.147855592032987,4.2406365934225825,3.391021993515222,3.1833139916624282,3.1394599907360314,3.1587621900875535,3.0839873949024135,2.0,20.81724789554306,19.851942197029828,19.677977164739104,19.701928578872216,19.645719780322082
137,113.69413750528327,-22.20079199833415,1.6129,39.8566,20062.5336,9.9878,177.06,-94.3117,9.435,-149.4017,2.0601,0.4242,-2.0544,1,0.099,1.24E-4,10.0,0.8299054071715182,0.8284671147560634,0.7076624309574219,3.8075020093556105,3.830579163843052,3.0008321778764677,4.105362388677373,3.259838899217419,3.037926135716287,2.984731498695698,2.9969663932952453,3.0843452607354487,2.0,20.481365281732298,19.725417700134653,19.54889548048267,19.51291153190205,19.543883301359646
138,113.81249845119208,-22.21183397819919,1.7558,39.8662,20029.4049,9.9969,166.1128,-85.8259,-11.7923,-130.3253,1.9613,0.2052,-1.946,1,0.099,1.96E-4,10.0,0.8268023236464512,0.8254561518208727,0.611836665385198,3.819229139425427,3.971817326863759,3.2405587373889975,4.319737893085391,3.470941099901331,3.2793635476129066,3.2447779782846338,3.270387598732452,3.0830933318587226,2.0,20.649608192223535,19.956045892749966,19.7778973751454,19.74042974417767,19.753123759909418
139,113.72569605617447,-22.239555338902218,1.6597,39.824,20034.2155,9.9476,145.3066,-90.5319,18.4492,-137.8136,1.7373,0.4134,-1.8165,1,0.099,2.46E-4,9.9956,0.6610169921784667,0.6607877920063153,-0.4002911916351983,3.758072511327235,4.6426111837652195,5.770692337961457,7.076397990892964,6.191403112035291,5.767121055708381,5.625265668671465,5.580124128393777,2.9993507226054876,1.0,24.305622009952703,22.796357213477734,22.34522692162968,22.332514201611147,22.3847726045135
140,113.65068553626469,-22.222169561808293,1.5667,39.828,19902.8046,9.966,152.5574,-96.1298,-8.5209,-134.9469,1.8919,0.1671,-1.8656,1,0.099,1.96E-4,10.0,0.7152138317800563,0.7148346252843171,-0.15203390434035852,3.7866272421721052,4.542683648199369,5.1503180648217075,6.27371524601956,5.494316303070366,5.174852337755756,5.079520178923317,5.065920883623854,3.030900006218141,1.0,22.69795630406507,21.938649751036955,21.761058788211365,21.609870072055667,21.166260173359753
141,113.69727397516276,-22.116261303356296,1.5959,39.9402,19937.0959,10.021,175.147,-109.1278,-6.3629,-155.3914,2.1562,0.2276,-1.7976,1,0.099,2.46E-4,10.0,0.75422636070413,0.7537150753416973,0.033230581290739004,3.8019064608607276,4.441703876633141,4.686798995444037,5.756788227342824,4.983781048608682,4.7263007901275715,4.659311558228784,4.665318736962925,3.0508530905140825,1.0,21.88015197972428,21.47243253576083,21.23325595844172,21.096092998782677,21.664064188781694
142,113.6989885540189,-22.19235751766656,1.6166,39.8657,20200.214,9.9197,146.7426,-74.5904,-4.9899,-115.967,1.7018,0.2374,-1.8022,1,0.099,2.46E-4,9.9956,0.7910876548684297,0.7903563160172328,0.24753595947994014,3.8170825264068933,4.308556932237053,4.1508963468990006,5.202896346899001,4.404148767678321,4.195423855701299,4.153061399712787,4.17664392611968,3.0679584780506355,1.0,21.36212926999662,20.970344517399454,20.660371457225594,20.74336833276881,20.584511441042036
143,113.73801360517196,-22.095271769033754,1.6392,39.9679,20163.9197,9.9843,155.1918,-60.566,2.6293,-110.2444,1.7009,0.3769,-1.8426,1,0.099,2.46E-4,10.0,0.7927273871250013,0.7919019790188719,0.26954952486522005,3.818009412687997,4.291158809680043,4.096354305299351,5.148354305299351,4.345960419622561,4.140354305299351,4.099573130675345,4.124704425900941,3.0686900588907053,1.0,21.60380145387398,20.87852886188774,20.68144301855557,20.65485996888497,20.754803639772955
144,113.68511527537389,-22.214729288300727,1.6056,39.8413,19976.8235,10.0365,133.1816,-85.6056,-11.5164,-117.7509,1.6613,0.1008,-1.8214,1,0.099,2.46E-4,10.0,0.7869053056444479,0.7861876553144154,0.22904788823566546,3.815705806208547,4.319276605083536,4.197813128893457,5.2505445268239415,4.454395710267817,4.241081730962973,4.196424741310551,4.218499149588614,3.0660977781425465,1.0,21.474968413218175,20.9732228795686,20.6711310499847,20.686172572574915,20.67827269316703
