#id_star,coord1,coord2,ra,dec,star_distance,age,U,V,W,rV,pmra,pmdec,met,component,ebv,Z,log_age,M_ini,M_act,log_L,log_T,log_g,m_bol,mag_u,mag_g,mag_r,mag_i,mag_z,int_IMF,stage,mag_u_corr,mag_g_corr,mag_r_corr,mag_i_corr,mag_z_corr
96,110.58976937473976,-24.12951304357214,358.5736,37.3612,25255.3893,12.0022,145.7682,-80.526,4.8134,-117.5471,1.3468,0.2862,-1.6762,1,0.1167,3.1E-4,10.0792,0.7876782863172299,0.7864690394015512,0.5074600477703842,3.8047619211968975,3.997172156717981,3.50152944749006,4.606656376833735,3.7669474003858427,3.5291022033780868,3.4715387387062497,3.481829762258358,3.0664490628332755,2.0,21.846466535050332,20.80711977055561,20.537457532155624,20.48461823365438,20.40552566575719
97,110.58871526066751,-24.124403768332954,358.5709,37.366,24932.5602,12.0378,185.2551,-92.2177,4.1559,-139.9428,1.7004,0.3784,-1.7444,1,0.1167,3.1E-4,10.0792,0.7794746808433736,0.7783734884931036,0.40161992549008,3.810884708073821,4.122996135158548,3.765881154488382,4.847776645905694,4.021881154488382,3.79879534520689,3.749433408779726,3.766709535925398,3.0627443220141766,1.0,21.497183043088942,21.01495788963299,20.71823545980929,20.775881400042074,21.178758084717774
98,110.58006756547555,-24.115222525855657,358.5585,37.373,24658.3819,12.0398,158.0763,-96.5162,6.9272,-136.018,1.5265,0.3085,-1.7431,1,0.1167,3.1E-4,10.0792,0.8021292059876011,0.799468166381345,1.3328018664694548,3.725077504279825,2.8602081506498456,1.4382453338263628,3.0174702910281113,1.963016980520512,1.4596086614532626,1.274563670012913,1.1908820061994632,3.072790414174155,3.0,19.99264195013223,18.904669425575005,18.410255307410416,18.24925945671885,18.13539072864348
99,110.64760505468917,-24.108669750642054,358.6318,37.3941,24953.6097,11.8919,163.3158,-121.7841,-19.7236,-148.5295,1.6895,0.0589,-1.7632,1,0.1167,2.46E-4,10.0755,0.784996837503655,0.7838361163033638,0.47895988188157357,3.8106808982345566,4.047994530111775,3.572693393037465,4.658118756485477,3.828406074761471,3.607608320347863,3.558438174968658,3.5748105659342544,3.0652461873572845,1.0,21.317346963157632,20.816021244903567,20.629890146872572,20.631343318700175,20.57919849574805
101,110.6125115139889,-24.11856755347582,358.5956,37.3768,25197.5736,12.0189,176.6077,-96.6127,-7.2204,-136.3295,1.6561,0.2527,-1.6825,1,0.1167,3.1E-4,10.0792,0.7696980606923112,0.7688187728180944,0.3026468024950573,3.8105193239900603,4.215086187729599,4.013090378051621,5.087260840894564,4.274578989522791,4.048090378051621,3.996846072316036,4.013431303737508,3.058231168006979,1.0,22.12973267955449,21.297457209251075,21.087562680767835,20.993021278793105,20.830874767898603
102,110.56817321589742,-24.088589303840873,358.5371,37.3962,25092.0571,11.9923,160.9288,-94.1497,4.7512,-134.0252,1.5164,0.3019,-1.6399,1,0.1167,3.9E-4,10.0792,0.7717974025829363,0.7708400024707621,0.30061784050852336,3.8088258187658166,4.211831617765536,4.018152671568272,5.099152671568272,4.280418123418349,4.048152671568272,3.995519945643233,4.0105199456432326,3.059210897353117,1.0,21.913761921933947,21.362723663601553,21.135966695763187,21.085035799094506,21.12300712589546
105,110.60319190080145,-24.10007536069524,358.5796,37.3928,24924.2569,12.031,123.3521,-120.9436,3.2431,-144.2875,1.3496,0.111,-1.8191,1,0.1167,2.46E-4,10.0792,0.7580701026177951,0.7572495954719446,0.21991146214828647,3.8089513981604775,4.2849923278050905,4.220274094806161,5.287696096221178,4.49296210046623,4.260063094098652,4.205219091268618,4.219586089146091,3.0527182613554995,1.0,22.035974913666134,21.532620047075262,21.316103455129145,21.228525764275666,21.11514899235385
108,110.56864558354816,-24.13124410349525,358.5506,37.3549,24983.9849,12.0036,180.0516,-109.4274,4.8357,-153.205,1.7199,0.3252,-1.7068,1,0.1167,3.1E-4,10.0792,0.6904810268185934,0.6901069747087766,-0.21202228425978148,3.776803487354388,4.548071839600768,5.299644987022164,6.486824062895834,5.663502354077128,5.302180645258423,5.190609067221779,5.167680383694297,3.0171114487452573,1.0,22.64388086660451,22.50412746933727,22.249003508857385,22.262703989817265,21.27200811688522
109,110.58003429179523,-24.090169707483984,358.5508,37.3973,24751.9662,11.994,147.2177,-106.0524,-4.0902,-136.2098,1.4956,0.1674,-1.6809,1,0.1167,3.1E-4,10.0792,0.7334443038059699,0.7328558112512711,0.027679085395380127,3.796882114771682,4.414753597406905,4.700936498571498,5.794483833252627,5.006252257372525,4.73024177093119,4.6558523156505744,4.656926012130164,3.0404821046150166,1.0,22.452280470276136,22.036410966299677,21.75629838746462,21.76997123358631,21.500799144148637
110,110.6296895913043,-24.08559172130596,358.6048,37.4126,25023.3343,11.9632,139.744,-106.7101,-13.9021,-130.4483,1.4451,0.067,-1.7664,1,0.1167,2.46E-4,10.0792,0.7802673752081886,0.7791568997170887,0.43806533130156994,3.8120854935828152,4.091909740702021,3.674973291280541,4.754385964763068,3.9287465303494735,3.7114268131426766,3.6638803350048117,3.681560617798015,3.0631062975881544,1.0,21.699417565190327,20.850731772417223,20.644592498363483,20.583465389658464,20.657579810046773
111,110.59068293785941,-24.107738009668687,358.568,37.3826,24919.9828,11.9508,165.957,-108.8376,-12.5348,-141.153,1.6502,0.1536,-1.6904,1,0.1167,3.1E-4,10.0792,0.6719636520514133,0.671688524704821,-0.3022266192768133,3.767265417702525,4.588423715610037,5.525137703542148,6.77160671172516,5.915583761134802,5.5209915677435255,5.395268538947199,5.360976267349954,3.006137442867527,1.0,23.291511841521206,22.781870185543834,22.442691186571672,22.2579117501547,22.13112490711512
113,110.60770063812838,-24.09253977761487,358.5824,37.4011,24868.1974,11.9693,190.2281,-92.7892,-12.2738,-135.3972,1.7744,0.2697,-1.7361,1,0.1167,3.1E-4,10.0792,0.6888509504835886,0.6884841112483299,-0.22027841867759768,3.7759917993539767,4.552035706979559,5.320196473810975,6.512244310912776,5.686218683893954,5.322189639939289,5.209177680663838,5.185167429856309,3.0161787714111363,1.0,23.386910566440324,22.76210562370434,22.206294396490595,22.169816421999183,22.209434550996683
114,110.62439488751919,-24.076737180340402,358.5962,37.4201,24908.6675,12.0804,139.1111,-91.1555,1.2665,-123.1451,1.3619,0.2171,-1.7661,1,0.1167,2.46E-4,10.0828,0.7985846376784649,0.7956723105744539,1.4195690382699566,3.7233153413831923,2.764464637837265,1.221119733633513,2.8082432140570543,1.7544583681007448,1.2478428393780514,1.0593966278889742,0.9719504163998968,3.0712564252980257,3.0,19.781451690935665,18.741322391632252,18.222183573518524,18.04732735960958,17.941481978515647
115,110.64313302234464,-24.097686186527216,358.6235,37.4038,24602.9548,11.8655,159.0924,-117.0588,-5.3253,-149.0216,1.6373,0.1678,-1.7065,1,0.1167,3.1E-4,10.0755,0.7091629983571177,0.7087332465500548,-0.11930845347522612,3.7856280843203383,4.502191569850363,5.068299786301342,6.2074735962908,5.407129764931477,5.082327491759721,4.986983660400398,4.974754439494181,3.0276029134146496,1.0,23.115147396827282,22.552839056424105,22.20718238293025,22.23258959124001,21.78156071184509
121,110.59905310992461,-24.120591905982987,358.5812,37.3719,24988.6253,12.043,167.9073,-132.379,-4.2964,-165.2565,1.7308,0.1634,-1.7091,1,0.1167,3.1E-4,10.0792,0.6890756978005974,0.6887078639607718,-0.21914220339962817,3.7761039319803857,4.551491888095891,5.317367056496892,6.508743464614575,5.683089904549195,5.319436344483815,5.206621112448945,5.182759688422793,3.016307571010181,1.0,22.18849520453472,23.045225055616115,22.085525809104897,22.15755916999142,23.128045102000918
123,110.59656398887375,-24.11889978298949,358.578,37.373,25003.1573,11.9734,154.256,-108.366,-5.666,-139.796,1.544,0.1694,-1.5844,1,0.1167,3.9E-4,10.0792,0.6985358996979413,0.698150689172596,-0.1802659602940978,3.7791253445862982,4.5306461084486,5.220424603813783,6.3985113486101515,5.574890351583655,5.22026935455716,5.113997668358068,5.094764794473131,3.021711750834327,1.0,23.54941618509687,22.31294167013932,22.16962709818854,22.183463030986754,22.165089616885123
124,110.61898631801738,-24.08709624732516,358.5933,37.4088,25095.6369,11.9132,187.9338,-65.4102,3.6411,-117.7942,1.6126,0.4446,-1.6484,1,0.1167,3.9E-4,10.0755,0.7505390542612481,0.7498387995560034,0.12087772407729766,3.801620418000183,4.350773347701438,4.4682852807326645,5.5540403718435725,4.754632190361751,4.497285280732664,4.43077509851085,4.438938371103578,3.049061843554544,1.0,22.86672456408328,21.704045412174526,21.445426364430453,21.508341721982003,22.03407157755381
126,110.60464699559188,-24.114824514884308,358.5857,37.3788,24858.8329,12.0129,168.5731,-97.0689,-10.3155,-132.862,1.6265,0.2071,-1.6868,1,0.1167,3.1E-4,10.0792,0.7436831940097643,0.7430099401490797,0.09565624077098817,3.8011533090460032,4.3698902940501725,4.530534391566995,5.6126010929298475,4.822667794292699,4.564534391566995,4.496701014863429,4.503400988841291,3.0456649116861265,1.0,22.599342869280143,21.710256094655254,21.612881706905004,21.21698776485193,21.640915247237764
131,110.61850946874289,-24.10878185467573,358.5994,37.3877,25358.0829,11.9974,180.6404,-133.6425,-23.1014,-162.7979,1.8372,0.0578,-1.7034,1,0.1167,3.1E-4,10.0792,0.7590814368841033,0.7582680777910948,0.21052413121785193,3.807187722227344,4.288168586587994,4.243638444178105,5.318253177505292,4.517277733050603,4.278638444178104,4.221613888632793,4.234204066414668,3.053204405670925,1.0,22.44547643316521,21.4720390517113,21.30430957987118,21.331165204756708,21.508382813894933
132,110.59088433645546,-24.083945960289157,358.561,37.4057,24786.5501,12.0686,140.865,-85.6301,-5.8554,-116.0208,1.3744,0.1838,-1.7665,1,0.1167,2.46E-4,10.0828,0.6648393289532979,0.664526112668908,-0.3252685408258422,3.7654388163660064,4.599428990712668,5.58270847204883,6.834499189587753,5.981084151039157,5.582263032238143,5.452075192742979,5.415184313121606,3.0017682852938803,1.0,25.195498165706837,22.777386062491026,22.233434674291065,22.34447464928224,22.32033709183479
134,110.62429675627578,-24.091003293026716,358.6004,37.4062,24809.7023,11.9677,128.1138,-76.6929,-0.8362,-106.3804,1.2363,0.2032,-1.6639,1,0.1167,3.1E-4,10.0792,0.6441581457485227,0.643942074071541,-0.4309603680908056,3.752166558226869,4.638585993130908,5.847650920227014,7.209955479232313,6.284770355131053,5.838650920227014,5.688597174520196,5.637555372303782,2.988547260316903,1.0,23.58808033357336,23.25997670497284,22.387603074939058,22.29395440793319,22.56352542222156
139,110.62278513286589,-24.138549281226883,358.6131,37.3597,24662.1032,12.0672,173.6378,-102.1698,7.6497,-146.1996,1.6627,0.3475,-1.7918,1,0.1167,2.46E-4,10.0828,0.7418292962579679,0.7411835864519449,0.10479131822824313,3.8025814767743302,4.365571751288633,4.508184072574541,5.582781962896926,4.800029325799908,4.546534599993945,4.4809367096715595,4.487988291929771,3.0447352974955244,1.0,22.30888911535943,21.726058589918505,21.6806345529092,21.604618487936975,21.814249371042354
140,110.58780048577441,-24.134041626468637,358.5728,37.3564,25069.0797,11.9545,146.0052,-84.5769,-17.3374,-112.0199,1.4142,0.1141,-1.6281,1,0.1167,3.9E-4,10.0792,0.748647669308093,0.7479866567095311,0.11612563092744993,3.801105117020983,4.352338308923567,4.479840752877718,5.566982790521604,4.767553809343547,4.508650413270404,4.441698715233832,4.448318036019203,3.048129008493596,1.0,22.571063200363373,21.71342581287227,21.41908055897148,21.472862683966635,21.477488175558623
141,110.59011204687626,-24.057223761274738,358.5521,37.4315,25195.848,11.9531,167.1068,-91.2791,-11.199,-127.1243,1.5745,0.2079,-1.8206,1,0.1167,2.46E-4,10.0792,0.7650404942621414,0.7641824087366081,0.2805112771733728,3.811360802912203,4.238181379717402,4.069187007794619,5.136187007794619,4.332743796145808,4.108256606338518,4.057978212162923,4.074839015075125,3.0560455457516884,1.0,22.1966983182396,21.34519936960602,21.11681030348073,21.03402232035609,20.570349990423455
142,110.60473485549882,-24.082803419660046,358.5761,37.4099,24899.0829,12.038,162.9253,-77.5238,-9.7682,-114.6082,1.5093,0.2411,-1.7324,1,0.1167,3.1E-4,10.0792,0.6941870116361154,0.6937965613633892,-0.1932463877285305,3.7786482806816943,4.539052850000604,5.252910222730404,6.429020538640236,5.611848140912551,5.256675743184867,5.1483837977301015,5.127914838639027,3.0192313499521535,1.0,24.65146826344947,22.573078923026895,22.093492615640447,21.801215008237016,22.11157442147845
144,110.62912054375788,-24.07788093493215,358.6019,37.42,25132.7466,12.0099,170.6499,-110.5365,-6.4266,-146.7178,1.6658,0.2076,-1.665,1,0.1167,3.1E-4,10.0792,0.787068641733714,0.7858729945741798,0.4974928537126745,3.80595401085164,4.011609686980976,3.5266957846457387,4.627849081806938,3.7894646494198714,3.554599676548972,3.4990230279683727,3.510638595581306,3.066176769687971,2.0,21.46115879217591,20.683762002689413,20.579111714924824,20.546163615614873,20.393750732855818
145,110.61514001346991,-24.113858481780362,358.5971,37.382,25199.8977,12.0391,159.5311,-85.8825,2.8462,-125.7989,1.4737,0.301,-1.7132,1,0.1167,3.1E-4,10.0792,0.7638820216518811,0.763056017728424,0.25092175246444703,3.8088520059094746,4.257029480628611,4.142695618838882,5.216119615884145,4.410663598155721,4.177695618838882,4.123423627703095,4.138151636567306,3.0554932352962147,1.0,22.14017810719952,21.373517348576623,21.11032860993709,21.046777089685538,21.160316501399148
147,110.63889664472802,-24.10325849454797,358.6204,37.3975,24992.5092,11.939,169.954,-70.9176,-0.0137,-115.256,1.5136,0.3501,-1.6878,1,0.1167,3.1E-4,10.0755,0.7257579869894248,0.7252328246344885,-0.025534749777306166,3.793196601327096,4.448827189383231,4.8340868744432655,5.939532166719118,5.150151032660006,4.859245362364451,4.778022716226524,4.775181204147708,3.0364927109842252,1.0,23.246562169899352,22.24856813968073,21.672121363279867,22.148419418860513,22.222174508874158
150,110.58967029633799,-24.1090231758673,358.5673,37.3811,25205.4761,11.9708,177.1508,-130.8195,-11.7674,-163.8388,1.7916,0.1389,-1.6795,1,0.1167,3.1E-4,10.0792,0.7440574873536466,0.7433813008200689,0.09829882177759253,3.8013040061298833,4.368065782927487,4.5239683043408085,5.605819724155261,4.815671143969714,4.557968304340809,4.490404029572743,4.497265464711903,3.045850933781079,1.0,22.18443010141503,21.81999336723761,21.71584162735297,21.532897491989438,21.407332270019424
151,110.61671026080909,-24.132020148201384,358.6044,37.3647,24822.2369,11.9309,155.824,-94.3076,-7.5517,-127.5391,1.5189,0.1951,-1.7745,1,0.1167,2.46E-4,10.0755,0.7377583805725053,0.7371931365009413,0.06151296733245806,3.8003231028264963,4.397449477647972,4.616173357375478,5.694527151722486,4.91470404889599,4.653447724984311,4.584545195419639,4.588642665854968,3.0426823773759932,1.0,23.2710989268561,21.84619256932237,21.716003620587408,21.59874220814016,21.125560319423148
152,110.60869623745334,-24.14256814107957,358.5986,37.3527,24709.0648,12.0756,174.9586,-96.1436,1.2813,-138.8396,1.6589,0.3178,-1.7193,1,0.1167,3.1E-4,10.0828,0.712719696645949,0.7122244048787502,-0.09025160080901681,3.787797045122277,4.4841358414611605,4.995937073160712,6.124027634134818,5.327714638200444,5.013624077226337,4.9226949390156225,4.9132303699102655,3.0295449640898937,1.0,22.770408426238788,22.164250414859666,21.995676376843296,21.858596892401206,22.227944264782785
155,110.58624601452343,-24.113259049044665,358.5647,37.3762,24852.5645,11.9825,202.3661,-104.9197,7.7195,-157.7493,1.8728,0.4285,-1.7343,1,0.1167,3.1E-4,10.0792,0.6722851661028407,0.6720078974381128,-0.3006905885119335,3.7674327081818686,4.5877636786279,5.521305230742645,6.766648830246439,5.911264625122665,5.517250344296392,5.391770647106383,5.3576608742138765,3.0063316257476718,1.0,22.52810397876474,23.154786290557134,22.485244231980396,22.366345520321616,22.51738061417859
156,110.5733979116707,-24.11031349357022,358.5495,37.3763,24999.0846,11.9352,151.1833,-79.3818,-19.032,-108.5531,1.4405,0.1307,-1.71,1,0.1167,3.1E-4,10.0755,0.7192304724651353,0.7187126176763629,-0.0636091517940304,3.7902772867783114,4.471211673925068,4.929154582918192,6.046413259325987,5.253993700523389,4.950735024115595,4.864078872179231,4.857895906510398,3.033047912282532,1.0,23.15375345909882,22.374250540329065,22.143576739128548,21.627639974323046,21.91431650986534
157,110.64378254551846,-24.091199078424474,358.6222,37.4103,24875.0447,12.0029,183.3586,-133.8208,-7.2686,-170.3671,1.8645,0.1856,-1.7814,1,0.1167,2.46E-4,10.0792,0.7579256066737426,0.7571086526093684,0.2187332679064389,3.808894140122556,4.285857805070597,4.223225085991349,5.290691132050922,4.496089270229639,4.262992062961564,4.2080599708424185,4.22236090175306,3.052648397740306,1.0,22.60015889070976,21.572313411883894,21.2361727161171,21.12795871188132,21.074421740579076
160,110.61467101818216,-24.096900651419784,358.5915,37.3984,24690.1079,12.0829,168.5076,-97.813,9.061,-141.4297,1.6036,0.3531,-1.7748,1,0.1167,2.46E-4,10.0828,0.7104618472255557,0.7100359969936056,-0.09266801728676731,3.788521903330288,4.488108009770781,5.001342900091347,6.121194335105049,5.335346714267909,5.025495279254208,4.934339085914784,4.925260989245073,3.028319907351698,1.0,21.97433129202173,22.227561610282432,22.04203440500498,21.75597309227109,21.795390844609976
161,110.59969324920523,-24.06887125839745,358.5663,37.4223,24784.1325,11.9885,187.8049,-140.276,14.5531,-186.1575,1.8869,0.3501,-1.697,1,0.1167,3.1E-4,10.0792,0.757112077125435,0.7563162603668762,0.19487956386373045,3.8064370232180296,4.29969932337107,4.282674792662477,5.358190364800842,4.558716318364783,4.317674792662476,4.259148839098535,4.271138457672959,3.0522545912563794,1.0,22.435929135283438,21.54416837436131,21.309140991933486,21.252464738585907,21.233006029493538
162,110.56868432429005,-24.11572507806311,358.5459,37.37,25124.1741,12.025,160.1223,-99.7271,-9.7208,-132.5947,1.5556,0.1777,-1.7134,1,0.1167,3.1E-4,10.0792,0.7687986888799019,0.7679339127114343,0.29444173605148216,3.8102940868720014,4.22190765473367,4.033683485988437,5.1075321815198675,4.296137399394145,4.068683485988437,4.016956529285583,4.033380877051298,3.0578104990769264,1.0,22.30982865072813,21.239263494585014,21.036254738878753,20.96074313464709,21.289529814431106
166,110.6287234007811,-24.125372143045485,358.6158,37.3738,24804.5211,11.9941,143.9566,-100.879,8.1317,-135.7756,1.4268,0.2605,-1.7734,1,0.1167,2.46E-4,10.0792,0.7138463169344237,0.7133738034541006,-0.07841936589432724,3.7898494302162384,4.481160138774173,4.966079735958788,6.080082015093835,5.295831445310073,4.991703881283145,4.903765384161563,4.894952171931862,3.030154453498189,1.0,22.747382934504046,22.247380523105694,22.07128475202294,22.021070212286865,21.364640828327857
168,110.63691614869141,-24.10561052009749,358.6189,37.3948,25156.3099,12.0936,171.319,-106.1251,-18.1992,-138.3365,1.6749,0.1321,-1.7921,1,0.1167,2.46E-4,10.0828,0.7789192450891813,0.7778292549749544,0.4402773546918298,3.811410927509256,4.086431352830493,3.669494575767703,4.750501975724146,3.924494575767703,3.704866800784037,3.6571149507949263,3.674363100805816,3.0624927266612767,1.0,21.702352948568347,20.90385856881766,20.732546702609095,20.721002014543785,20.649899359197352
170,110.60973119430962,-24.073929562191672,358.579,37.4196,25077.024,12.026,187.0164,-96.6611,-4.9248,-140.7003,1.7365,0.3032,-1.7377,1,0.1167,3.1E-4,10.0792,0.6724503965688964,0.6721720274515073,-0.2999012013046556,3.7675186810460275,4.587424476600218,5.5193356705819125,6.764100907181363,5.909044962084378,5.5153276784252006,5.389973032673968,5.355957048360544,3.006431418984216,1.0,23.42982857124692,23.38468680063261,22.431867813092442,22.61435757765799,22.56111288881448
173,110.59240341854638,-24.09253413539761,358.5653,37.3977,25117.6743,11.9841,183.9712,-110.6379,4.4622,-155.4374,1.7447,0.3298,-1.7439,1,0.1167,3.1E-4,10.0792,0.7433852013605657,0.7427142823395969,0.09355235693829136,3.8010333319638945,4.371342873722849,4.535761964430315,5.618000061624752,4.828238158819188,4.569761964430315,4.5017143429372695,4.508285770041442,3.0455168106905024,1.0,22.878712525430622,21.685784558113408,21.630032625839437,21.505565799922188,21.781494658257653
174,110.64915675373622,-24.095927787095683,358.6297,37.4068,24991.0236,11.9827,159.7053,-102.4101,-10.4694,-134.618,1.5724,0.164,-1.7914,1,0.1167,2.46E-4,10.0792,0.7606735408927879,0.759818219353864,0.2419609376257975,3.8099060731179546,4.268294286458339,4.165199174214995,5.232199174214995,4.434574881743177,4.204996137656018,4.151808283891927,4.167214357009881,3.053967660629127,1.0,21.98920153205581,21.404634219020277,21.261366468355476,21.141395630495182,21.537153173806857
175,110.60240178084288,-24.132170567653493,358.5885,37.3614,25204.5964,11.9437,165.2164,-100.4256,-18.3844,-131.3268,1.6066,0.126,-1.7134,1,0.1167,3.1E-4,10.0755,0.8044981041468474,0.8015650503794312,1.4282639806092479,3.722024244308532,2.753802895866018,1.1995900484768802,2.8093476053915594,1.7371435750370638,1.2238910560655043,1.0339395446825685,0.9466385370939446,3.073807805202913,3.0,19.835009087444952,18.703875940632393,18.236047033077135,18.07677348901836,17.911177445958753
177,110.61520441296973,-24.082536491557654,358.5877,37.4124,24729.2129,11.9655,158.0034,-96.5271,6.3924,-135.8798,1.5229,0.3031,-1.7455,1,0.1167,3.1E-4,10.0792,0.7224606872100673,0.7219695305348454,-0.039417389447973905,3.7920137609677607,4.45593192085724,4.86812990526255,5.979289733276064,5.1883269129874545,4.892512811544404,4.808932897537647,4.8043158038195,3.034759687875816,1.0,23.31182935716719,22.216711572187084,21.67890945788455,21.991588503076773,21.86229584451112
179,110.62021705398404,-24.075290661600302,358.5911,37.4205,25306.5689,11.9312,146.1458,-82.5557,11.3353,-122.1606,1.3423,0.33,-1.7556,1,0.1167,2.46E-4,10.0755,0.6500319959059528,0.6497322168449488,-0.3995526712820887,3.7570170133900294,4.630242806050541,5.768630773237667,7.082496838039566,6.192576475184382,5.7646380129781045,5.621663352069637,5.575685071290951,2.992389187813863,1.0,23.64637548490844,23.18873878624375,22.494954886873142,22.283278972183393,23.302374324468257
180,110.59066185960022,-24.114874558612684,358.5702,37.3756,24948.8661,12.0374,166.4353,-101.2723,-0.8693,-139.5991,1.6025,0.2606,-1.6657,1,0.1167,3.1E-4,10.0792,0.8056049245275242,0.7406,1.7228745328355675,3.8285380138808756,2.850964975971493,0.4632509343288652,1.6501254671644325,0.5678745328355673,0.44937640149329783,0.45350186865773046,0.4897528029865956,3.0742810583929647,4.0,18.643752918804463,17.585182315231886,17.401455725153692,17.44019922571184,17.467763811348014
181,110.57216461117198,-24.127845370396802,358.5535,37.359,24740.9671,11.949,176.4872,-111.4919,-9.4854,-147.9828,1.7447,0.2041,-1.6096,1,0.1167,3.9E-4,10.0755,0.6854420375793886,0.6851104618846825,-0.24893246149139872,3.772273029124517,4.5637959562149035,5.392420144639376,6.612097198977462,5.76479261727369,5.3864880355699185,5.269335744718032,5.241471526579118,3.0141778339346943,1.0,23.615803027737936,22.83947925159584,22.263720126842955,22.50800644251827,22.144983358845824
182,110.60189784454555,-24.129334704950644,358.5871,37.3641,25118.5284,11.9426,188.5617,-118.4139,5.7481,-164.0586,1.8044,0.334,-1.6947,1,0.1167,3.1E-4,10.0755,0.6819753843086348,0.6816274458596329,-0.25750725703837485,3.77221817156347,4.569840471132653,5.413768142595938,6.627276907749731,5.789700470518992,5.4121240332882525,5.293746841999804,5.265280678038277,3.0121507213115706,1.0,24.25476538858061,22.844730012388048,22.279573431096996,22.342841532605554,22.0355716876842
183,110.572500686969,-24.094661749630752,358.5438,37.3913,25117.7855,11.9705,169.2488,-110.3023,-9.2039,-144.8042,1.6604,0.1842,-1.77,1,0.1167,2.46E-4,10.0792,0.7501360888130278,0.7494364081963565,0.15692541333812862,3.805661148501815,4.330485032901855,4.377459985309223,5.448365910691045,4.660271836072869,4.416459985309222,4.3565540599274,4.366648134545576,3.048865882948177,1.0,22.5297954931159,21.58602402152456,21.48158592071858,21.361241307143775,21.23378642196261
185,110.59054642266399,-24.059892595206907,358.5534,37.429,24960.1812,11.9674,155.5735,-96.9915,-1.0139,-132.4535,1.506,0.2368,-1.7293,1,0.1167,3.1E-4,10.0792,0.7856297665660026,0.7843985298833128,0.4773744007879603,3.807498226269134,4.036953020109153,3.576813998030099,4.672339085922196,3.8370765419761477,3.6061089804516797,3.5526989452948414,3.5661414189272125,3.065531348332458,1.0,21.734654541845124,20.755587392650426,20.54807271420973,20.531094028150793,20.94503646841386
186,110.5857629831707,-24.119026269398972,358.566,37.3705,25345.9518,12.0253,166.9607,-96.1364,-2.2793,-134.7893,1.5653,0.26,-1.7618,1,0.1167,2.46E-4,10.0792,0.7571041999081757,0.7563074438167089,0.21203566315530073,3.808568649050538,4.290777727813022,4.240000395087658,5.307716818894937,4.513866090316772,4.279642183184019,4.224209335569462,4.238134699858544,3.0522512485568947,1.0,21.97895104838019,21.624186399760593,21.198631938056007,21.10454836132208,20.872667602680306
188,110.6371608267503,-24.127156560700605,358.6257,37.3739,25159.9025,11.9454,178.0227,-123.7492,-10.9347,-158.4843,1.7745,0.1639,-1.7184,1,0.1167,3.1E-4,10.0755,0.7034863307194582,0.7030948320308986,-0.14967366500026466,3.7829850775144838,4.518460745077511,5.144653316248248,6.296748492844105,5.491118647873073,5.153982342940663,5.05335249796963,5.037599267988942,3.0244837131359104,1.0,22.962395099230438,22.489741996516813,22.095572566217303,22.154068985543873,21.6902405310792
189,110.60813494208395,-24.08172498103591,358.5796,37.4116,25120.3429,11.9996,187.0524,-122.0032,0.0636,-164.3904,1.8166,0.2789,-1.6607,1,0.1167,3.1E-4,10.0792,0.7963404713782561,0.7947915124528224,0.7105717207543145,3.7570371683019594,3.607842318491254,2.993972649057618,4.311594128302427,3.3999794867932134,2.9972341132085396,2.8619267924539327,2.8178809358502472,3.0702781881942607,2.0,21.25516242768462,20.405781624311686,19.990704063008703,19.85024901234714,19.88449972562147
190,110.60907156249834,-24.068692470042123,358.5767,37.4245,25273.5244,12.0464,193.0121,-121.0366,-8.1726,-162.1395,1.8607,0.2368,-1.6799,1,0.1167,3.1E-4,10.0792,0.6795180478007122,0.6791926073665594,-0.2661355550465479,3.7711961276681976,4.57291527810911,5.435088711601288,6.6551147618334126,5.81409997656653,5.433086599420305,5.313080966937683,5.283076742575718,3.0107000251802996,1.0,22.852787804739922,22.901409971112034,22.335378136758152,22.332565979303283,21.74817212076741
192,110.59022113979863,-24.147028999034116,358.5794,37.3443,24855.4811,12.0008,157.523,-104.4518,-14.9658,-133.6519,1.5804,0.1199,-1.7226,1,0.1167,3.1E-4,10.0792,0.6700596016136987,0.6697971554476497,-0.3113232047517799,3.7662747004725783,4.5923325454081905,5.547834134628203,6.800967967812675,5.941162278707975,5.543147607613246,5.41598353557336,5.380610481543446,3.00498746514091,1.0,23.972000930842533,22.892611789722192,22.391167955025402,22.26721778419029,22.556301023270883
193,110.56183592096518,-24.130364402901964,358.5427,37.3543,24667.2112,11.9887,124.0496,-94.3639,-32.1191,-107.2625,1.3369,-0.0881,-1.8238,1,0.1167,2.46E-4,10.0792,0.7261237791500368,0.7255642795111356,-0.006064667540950128,3.7955173809810017,4.438820676465776,4.785586151940731,5.877995800958093,5.098693733311515,4.818183395078628,4.740478570569946,4.738975124492317,3.036691749208031,1.0,23.059226042371908,22.063759656727395,21.751546798245545,21.749761710007977,21.570073378776204
194,110.61162193068635,-24.08589833584005,358.5848,37.4084,25277.3345,12.0101,172.7591,-93.5799,-4.4267,-133.6787,1.6067,0.2684,-1.7593,1,0.1167,2.46E-4,10.0792,0.6780501656474721,0.6776935950194958,-0.2649452126201492,3.7721347402483074,4.574451393197619,5.432125088811814,6.640764876367732,5.811848524498248,5.4349321726287645,5.3155463402626655,5.286256965988092,3.0098205520044163,1.0,22.960116419149877,23.042951185617657,22.416026776772895,22.265036574560185,23.02478958528581
